id,raq_01,raq_02,raq_03,raq_04,raq_05,raq_06,raq_07,raq_08,raq_09,raq_10,raq_11,raq_12,raq_13,raq_14,raq_15,raq_16,raq_17,raq_18,raq_19,raq_20,raq_21,raq_22,raq_23
e5qqq,2,3,3,2,3,2,3,3,2,2,2,2,3,4,3,3,3,3,3,3,2,3,3
2r54w,3,2,3,3,2,2,2,4,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3
85onb,3,3,3,3,3,3,2,3,3,3,2,2,2,1,4,3,2,3,3,3,3,2,3
ja4qd,2,3,3,2,3,3,3,3,3,4,3,2,3,4,3,2,2,3,3,3,3,2,3
tveqe,4,3,2,3,2,2,2,4,3,2,3,2,3,2,3,3,4,2,3,3,2,2,3
51922,2,3,3,2,2,2,3,3,2,3,3,3,3,2,3,2,3,1,2,3,2,2,4
utr72,2,3,2,2,3,3,3,2,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3
w72yc,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,2,3,4,2,2
wx3o3,2,3,4,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,2,3,2,3
g8r6c,4,3,3,2,3,3,3,3,2,3,2,2,3,3,3,3,3,2,3,2,3,2,2
922og,2,2,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,2,3
8qwv8,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,4,4
7w8hx,2,3,4,2,2,3,2,3,2,4,3,2,3,3,2,2,2,3,3,2,2,3,3
f1050,3,4,3,3,2,3,3,3,4,3,3,3,3,3,3,2,3,3,3,2,3,2,3
643jd,3,4,4,2,3,3,3,2,4,3,2,3,3,2,4,2,2,3,3,3,3,3,4
54y64,3,2,3,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3
2uek4,2,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,4,3,3,3
89x84,2,3,3,3,2,3,3,2,2,3,2,3,2,2,3,2,3,3,2,3,3,2,2
19v8a,2,3,3,2,3,3,3,3,2,4,3,3,3,2,2,2,3,3,3,2,3,3,3
d4rn1,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2
43v28,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3,3
551p1,3,2,3,2,3,3,3,3,2,3,2,3,2,2,4,3,3,3,3,2,2,2,2
5k1dh,4,3,2,4,4,3,3,4,3,2,3,4,3,3,3,3,4,3,3,3,3,3,3
722ko,2,2,2,3,3,3,3,3,2,3,3,2,3,3,2,2,3,3,3,3,3,2,2
1hkbx,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3
b838x,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,4,3,3
vmy35,2,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3
plb45,2,2,3,2,2,2,2,3,2,2,2,3,3,2,2,3,3,2,2,3,3,2,2
s51fj,3,3,4,3,3,4,4,4,3,3,4,3,3,3,2,2,4,3,3,3,2,2,2
q0s46,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,2,4,3,3,4,4
cqw79,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3
x4q2r,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3
n074p,3,3,2,3,3,3,2,3,3,2,4,3,3,3,3,4,3,3,3,3,3,4,4
w6igv,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,2,3,2,2,3
332vx,3,4,3,2,2,3,4,2,3,2,2,3,2,3,4,2,2,3,3,2,2,3,3
55fnm,2,3,3,3,3,3,4,3,3,3,4,3,3,3,2,3,3,3,4,4,3,3,3
s6uf9,2,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,2,3,2,2,3,3
4cy76,3,3,2,3,3,3,2,3,2,4,3,4,3,3,4,2,3,3,3,3,3,2,3
9cn2q,2,4,3,3,2,4,3,3,4,3,3,3,4,3,3,2,3,4,3,3,3,3,3
50m1q,3,4,2,3,3,2,2,3,4,3,3,3,3,3,2,2,3,2,4,3,3,3,4
d68q3,2,3,4,3,2,2,3,2,3,3,3,2,3,2,2,2,3,3,3,1,2,3,2
mxeuc,3,3,4,3,2,2,3,2,3,3,2,2,3,2,3,3,3,2,3,2,2,3,2
hj1w8,3,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,2,3,3
tf8xb,3,2,3,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,1
uenwg,3,2,4,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,2,2,3,3,2
w7ls3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,2,3,2,3,3,2,2
04pf6,2,3,2,3,3,3,3,2,3,3,4,3,2,2,3,3,3,2,3,2,2,3,2
g698a,4,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,4,3,3,4,4,3,3
w1sk3,3,2,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,3,3,3,3,3,2
08m44,2,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3
acx3x,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3
1ftpo,3,3,3,3,3,3,3,2,3,3,2,4,3,3,4,3,3,3,3,2,3,3,3
i5qqe,2,2,3,3,2,2,2,3,2,3,3,2,3,2,3,2,3,3,2,2,2,2,3
6m5h6,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3
325c3,3,3,3,2,4,4,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
3it1u,3,3,4,3,3,2,2,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3
umij7,4,4,3,3,2,2,2,2,3,3,3,2,4,3,3,2,2,2,3,3,3,3,3
p3pnt,4,3,3,3,4,4,3,2,2,3,2,3,3,3,3,3,2,3,3,4,4,3,3
6xhj0,3,3,3,4,2,2,2,2,3,2,3,3,2,2,3,3,2,2,3,4,3,3,3
ksek3,3,4,3,2,4,3,3,2,4,3,2,4,3,3,3,3,3,3,3,3,2,4,4
45nnm,2,2,3,2,2,3,2,2,2,3,2,2,2,3,3,2,2,3,2,2,3,3,2
gp84r,3,3,3,2,3,4,3,3,3,3,3,2,3,4,3,2,2,4,3,3,3,3,3
y3a62,3,2,4,3,2,2,2,2,2,3,2,2,2,3,3,3,2,2,1,2,2,2,2
11w8o,2,3,4,3,2,2,3,3,2,2,2,2,2,2,2,3,3,2,3,1,3,2,2
byms7,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,4
vv148,3,3,3,3,3,3,3,3,3,2,3,2,3,4,3,2,3,3,3,3,3,3,2
o1mx4,4,3,3,4,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3
ddscu,4,2,3,4,3,3,3,3,3,2,3,4,3,3,3,2,2,3,3,3,3,3,3
3nyj3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,3
9274p,3,3,3,3,2,3,4,3,2,3,3,2,3,3,2,3,3,4,3,3,3,3,3
c36ol,4,4,3,3,3,2,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3
4j103,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,4,4,3,3,4,3
up5hs,4,4,3,4,4,3,3,4,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3
aufwj,3,3,3,2,3,3,2,3,4,3,3,3,2,3,3,3,2,3,3,3,3,3,4
31v60,2,3,3,3,2,3,3,3,2,3,3,2,2,3,3,3,2,3,3,3,2,3,3
9kdde,3,2,3,3,3,3,2,3,2,3,3,3,4,2,3,3,3,3,3,4,3,3,2
v8p5l,3,3,3,2,2,2,2,3,3,2,2,3,2,3,1,3,3,2,3,2,2,2,2
5o8a7,2,3,3,3,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,3,2,2,3
65qu6,3,2,3,3,3,3,3,4,2,3,3,3,3,2,2,3,3,3,2,4,3,3,1
76fym,2,2,4,2,2,2,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,3,2
2h16r,2,3,3,2,2,2,3,3,3,3,4,2,2,3,3,3,3,2,3,2,3,3,3
8bb5u,4,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2
4d323,3,4,3,3,4,3,3,3,3,3,4,3,4,4,2,4,4,4,4,4,3,3,4
w7l37,3,3,4,2,2,2,2,2,4,3,2,1,3,1,2,2,2,3,3,3,3,3,3
39602,3,3,4,3,2,2,3,3,2,2,3,2,3,2,3,3,3,2,2,3,2,3,2
y2gr5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3
83109,3,2,3,2,2,3,2,3,2,3,2,3,3,2,2,3,3,3,2,2,2,3,2
w9p1h,4,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3
3co5q,3,3,3,3,3,3,3,3,3,3,3,4,2,4,3,4,3,3,3,3,3,3,3
lyrix,4,3,3,4,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,4,3,4
8555v,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,1
nllsk,3,3,3,2,3,4,3,3,4,3,3,2,3,4,4,3,3,3,4,3,3,3,3
ew6u0,3,3,3,3,2,2,2,2,3,3,3,2,3,3,2,4,3,3,3,3,3,3,2
7a7lp,3,2,4,2,1,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,2,3,3
1516s,3,2,3,2,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2
4q98i,3,2,3,4,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3
2yd3e,3,3,3,2,2,2,3,2,3,3,2,2,2,3,3,2,3,2,3,3,2,3,3
3ksga,3,3,3,3,3,3,3,2,1,3,2,3,3,3,3,2,2,2,3,3,3,2,3
5m734,3,2,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3
318q2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3
n1459,4,2,2,3,3,2,3,3,2,2,3,4,3,3,4,3,2,3,2,3,3,3,2
2elc6,3,4,3,3,3,3,3,3,3,3,3,2,4,4,3,3,2,4,3,3,3,3,3
0x9tc,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2
324k2,3,2,2,3,3,3,3,3,2,2,4,3,2,4,2,2,2,3,3,3,3,3,3
2bh34,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3
69em5,3,4,3,4,3,3,3,2,4,2,3,3,2,3,3,3,3,3,3,3,4,3,3
ao1kf,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,3,3,2,3,2,2,2
p9e72,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3
v3p41,1,3,3,3,2,3,3,3,3,3,3,4,3,3,2,2,3,3,2,2,3,3,2
0s82m,3,3,2,3,3,3,2,3,3,3,2,2,3,4,2,3,3,3,3,4,4,4,4
lnb9w,3,2,3,2,2,3,2,3,3,3,4,3,2,3,2,3,3,3,3,1,2,3,3
71648,4,2,3,3,3,2,2,3,2,3,3,3,3,2,2,4,3,3,3,3,2,2,2
egw2r,3,3,4,4,3,3,3,4,3,3,3,3,3,3,2,3,4,2,3,3,2,4,3
h1bok,3,2,3,3,3,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3
n87iu,2,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,3,3,3
85xta,2,3,4,2,2,3,3,2,3,3,2,3,2,3,2,1,3,2,2,3,2,3,3
66y4s,3,2,3,3,2,3,3,2,3,2,2,4,2,3,3,2,3,2,3,4,3,3,3
g57gv,2,3,3,2,3,4,3,4,2,3,3,2,3,4,3,3,4,4,3,3,3,4,4
91i27,3,3,3,2,2,3,3,2,3,2,2,2,3,2,2,3,4,2,3,2,3,3,3
2y47a,3,2,3,3,2,2,4,3,2,2,3,2,3,2,3,2,3,3,3,2,3,2,2
2nxxu,3,3,3,3,2,2,3,2,2,3,3,2,2,3,3,2,3,2,2,3,2,2,2
6sp33,2,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,4,3,3
1403u,4,2,2,3,4,4,3,3,3,4,3,3,3,3,4,3,3,3,2,2,3,3,2
uu8t8,4,3,3,3,4,3,4,3,3,4,3,2,2,3,4,3,3,4,3,3,3,2,3
bg1lb,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,3
d8oms,3,2,2,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3
3wkv6,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3
6fc4l,2,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
oo7y3,2,3,2,3,3,2,3,2,3,3,3,2,2,3,4,3,3,2,3,2,2,2,3
2fhf8,4,2,2,4,3,3,3,3,3,2,3,4,2,3,3,4,3,3,3,4,3,3,3
7a75g,4,4,2,4,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,4,3
q646m,3,3,3,4,3,2,3,3,3,3,3,3,2,3,4,4,2,3,3,3,3,3,3
164ai,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,4,3,2,2,3,3,2,3
7n111,4,3,2,4,3,3,2,4,2,2,4,3,3,3,3,3,3,3,3,4,4,3,3
1d8ek,2,3,4,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,2,2
e4uyv,2,2,3,2,1,2,2,2,3,3,2,3,1,1,2,3,2,2,2,2,1,2,3
k37n1,3,3,3,3,3,3,3,4,3,2,4,2,3,3,2,3,3,4,3,3,3,3,3
qfo8b,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,2,3,3,3,3,2,2,3
r606y,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,2,3,4
yk272,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,2,3,3
21pwy,2,2,3,2,3,2,3,2,3,3,3,3,3,3,4,2,2,3,3,2,3,3,3
6f7h9,2,3,2,2,2,2,2,4,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3
e3385,3,3,3,3,2,2,3,2,3,2,2,3,3,3,2,3,2,3,2,2,3,3,3
3x5pe,3,4,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,2,3
ibe2t,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
46418,3,3,2,3,3,3,3,2,3,2,2,2,3,3,2,3,2,2,3,3,3,3,2
64205,2,3,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3
5x1gf,4,3,2,3,3,4,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3
b238c,3,3,3,3,2,2,3,2,3,2,3,2,3,3,4,2,2,3,3,2,3,2,4
2l7tq,3,3,2,3,3,4,3,3,3,2,2,4,3,4,3,3,3,3,3,3,3,4,3
1j8i9,3,2,3,2,3,2,3,2,2,3,2,3,3,2,2,3,2,1,2,2,3,2,2
t9773,3,4,3,2,3,3,2,3,3,3,3,2,3,3,2,3,3,4,2,3,3,4,3
574j7,3,2,3,3,3,2,2,2,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3
3um8v,2,2,3,3,3,3,4,3,2,4,3,2,3,3,3,3,3,2,3,3,3,3,3
4a6ar,2,3,3,2,3,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,3,3,3
q1682,2,3,4,3,2,3,4,3,3,4,2,2,3,3,3,2,3,3,3,2,2,3,2
s7uy4,3,3,2,3,3,2,2,3,3,3,3,2,3,3,2,2,2,3,2,3,2,2,2
f9qp8,3,4,3,2,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,2
55u4w,3,3,3,4,3,3,3,4,3,3,3,3,3,2,2,4,3,2,4,3,3,4,3
p1rw1,3,3,3,3,3,3,2,3,4,3,3,4,3,3,3,2,2,2,3,3,2,3,3
87iv6,3,3,3,2,3,2,3,2,3,2,3,3,3,3,4,3,2,3,3,3,3,2,4
keo38,3,3,2,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3
foemp,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3
w3llf,3,2,3,4,2,3,3,2,2,2,2,3,3,2,2,3,2,3,2,2,3,2,3
in4m6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,2,3
pu0pp,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,4,3,3,3,4,3,3,3
o527f,3,2,3,3,3,2,2,3,2,3,4,2,2,3,3,2,3,3,2,2,2,2,2
35813,3,3,2,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2
xd6uv,2,3,2,3,3,3,4,3,3,3,3,2,3,3,3,2,3,3,2,2,2,3,3
1m7d1,2,2,4,2,2,2,2,2,2,3,2,3,2,1,2,3,3,3,2,2,2,1,2
k2ily,1,3,4,2,2,2,2,3,3,2,3,2,2,3,3,2,2,2,3,2,2,3,3
97vo1,3,3,3,2,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,3
2p1e6,2,3,3,2,3,3,3,2,3,2,2,3,4,3,3,2,2,3,3,3,3,3,3
47l0h,3,3,2,3,2,3,3,2,3,1,2,2,3,2,3,2,3,3,3,3,3,2,4
3560r,2,3,2,2,3,3,2,2,3,2,3,2,3,3,3,3,3,2,2,3,3,3,3
h381q,2,3,3,4,3,3,2,2,3,3,3,3,3,2,4,3,2,3,3,3,2,3,3
p7lp6,3,2,2,3,3,3,3,3,2,4,2,3,3,3,3,2,2,3,3,3,3,4,3
lu6x9,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3
d4nqt,3,2,3,3,3,3,4,2,2,3,2,3,3,3,3,3,3,3,3,2,2,2,3
26176,3,3,3,4,3,2,3,3,3,2,3,3,3,3,4,3,3,2,3,3,2,3,3
248ia,3,4,3,3,4,3,3,3,4,3,2,2,2,3,4,3,3,3,3,3,3,3,3
u52mp,4,3,3,3,3,3,4,3,2,3,3,3,2,3,3,3,3,4,3,3,3,3,3
4g2pp,3,2,3,3,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,3,2,3,2
b815r,3,3,2,4,2,3,2,3,3,3,3,2,3,2,2,3,3,3,3,3,2,2,3
egb6u,2,2,3,2,3,3,2,4,2,3,3,2,3,2,3,3,3,2,2,3,2,3,2
kau5t,3,3,3,3,3,3,2,3,3,4,3,2,2,2,3,4,4,2,2,3,3,2,3
o40l8,2,3,4,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3
i7ed4,4,2,1,3,2,3,3,3,2,4,3,4,4,3,2,4,3,4,2,3,4,2,3
gvhno,3,3,3,3,3,2,2,3,2,3,3,3,2,3,2,2,3,3,2,3,3,2,2
4sl1j,2,3,2,2,3,3,1,3,2,3,3,3,2,3,2,2,3,2,3,3,2,2,3
c756k,3,2,2,3,2,3,2,3,3,2,2,2,2,3,2,3,3,2,3,2,2,2,3
2yu5p,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2
1of7x,3,2,3,2,3,4,2,3,2,2,2,3,3,3,3,2,2,3,2,3,3,3,3
1o874,3,2,3,3,3,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,2,3
rs8n9,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3
figy4,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,2,3,3,3,3,4,3
2rv73,3,2,3,3,3,4,4,3,3,3,3,3,4,3,3,2,3,4,3,3,3,3,2
0u231,2,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3
0e657,3,3,3,2,3,3,2,3,3,3,2,3,3,2,3,2,3,3,2,2,3,3,3
hh3v4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,2,3,2
7g6tn,4,3,3,3,3,2,2,3,4,4,3,2,1,2,3,3,2,2,3,3,2,3,3
r20bj,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,3,2,3,3,2
utntr,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
393rg,3,3,4,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,3
61vdl,2,3,3,3,2,2,2,3,3,2,3,3,2,2,2,3,3,2,3,3,3,2,3
625gy,2,4,3,2,3,3,4,3,4,3,2,3,3,2,3,3,3,3,3,4,2,3,3
sg434,2,3,3,2,2,3,3,2,3,3,2,2,2,2,3,3,2,3,2,3,2,3,3
kk835,2,2,3,2,2,2,2,2,3,2,2,3,2,3,2,3,3,2,3,2,3,3,3
4v8y3,3,2,3,2,3,3,3,3,2,2,3,3,3,3,4,3,3,3,2,3,3,2,3
h87l6,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,2,4,3,3,3
esfi5,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3
oeyyy,4,3,2,3,3,2,3,3,3,2,1,3,3,2,3,3,2,3,2,3,4,2,4
0tjru,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3
2id28,2,3,4,3,2,3,3,3,3,3,3,1,3,3,3,3,2,3,3,2,3,3,3
3ttt1,4,3,3,3,2,3,2,3,4,3,3,3,3,3,2,3,3,3,3,2,3,3,4
h73rg,2,4,3,2,2,2,3,3,4,2,3,4,4,2,2,3,3,3,3,2,3,4,3
vtr45,2,2,3,2,2,3,3,2,2,3,3,3,4,3,2,3,3,3,3,3,3,3,3
75q19,2,3,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,3,2,2,2,2,3
d2vq8,2,3,3,3,3,3,4,2,3,2,3,4,3,3,4,2,3,2,2,4,3,2,3
m0ia6,3,3,3,3,4,4,3,3,2,3,3,3,4,3,3,3,3,3,3,4,4,3,3
69c08,2,3,2,3,3,3,3,3,3,4,3,3,4,3,3,2,3,3,4,3,2,4,4
l6d33,3,3,3,3,3,4,3,3,2,3,3,4,4,3,3,4,3,4,3,3,3,4,2
rc847,3,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,4,3,3,5,4,3,3
0m67d,3,4,3,2,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3
d88va,2,2,3,3,3,3,2,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2,2
0q451,3,3,3,2,2,3,2,3,4,3,3,3,3,3,3,2,3,3,3,3,2,3,3
yf88s,4,4,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3
9bg2f,3,4,2,4,3,3,2,4,3,3,4,3,3,3,3,4,4,2,3,4,5,3,3
kb1tc,2,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,2,2,2
m618a,2,3,4,3,3,3,3,3,2,3,3,3,4,4,2,3,3,2,2,4,2,3,3
g5oqh,2,3,3,2,2,2,3,2,3,2,2,2,3,3,4,2,3,2,3,1,2,3,2
vm278,3,3,3,3,4,3,3,2,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3
ukq99,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
19ltg,3,3,3,3,2,3,2,3,3,2,3,3,3,4,2,3,3,4,3,3,3,3,3
77aiv,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3
3h4ug,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3
7738i,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2
a3i87,3,3,3,3,3,4,4,3,2,3,3,3,4,4,3,3,4,3,4,4,3,3,3
3279d,3,4,4,2,2,3,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,2
38ih5,3,3,2,2,3,3,3,3,2,3,3,3,2,3,2,2,3,3,2,2,3,3,3
1px1g,2,3,2,3,3,3,4,3,3,3,4,2,3,4,3,3,2,3,3,2,3,2,3
2xepd,3,3,3,3,2,2,2,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3
7raiy,3,3,3,3,2,2,2,2,2,1,3,2,3,3,2,2,3,2,3,3,3,3,3
6099a,3,3,3,3,2,2,2,4,3,2,3,2,3,2,2,2,4,3,2,4,3,2,3
nv444,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
cj7dy,2,3,2,3,3,3,4,2,4,3,3,2,4,3,3,2,3,3,3,3,3,3,4
04321,3,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,1,2,2
bm12t,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3
3khc4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,4,3,3
9wkj2,2,2,2,4,3,2,3,3,3,2,3,2,3,3,3,4,3,2,2,2,2,2,2
yhrr2,3,3,3,3,3,2,3,3,4,2,2,3,2,2,3,3,2,2,4,3,3,3,4
4722n,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,4
b5wg2,4,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,4,3,3,3,4,2,2
b7184,2,3,3,4,3,2,2,2,3,2,3,3,2,3,3,2,3,2,3,3,3,2,3
p7r7h,3,3,3,3,2,3,3,3,4,3,3,3,2,3,3,3,3,2,4,3,2,3,3
09xxf,3,3,3,3,4,3,3,3,4,3,2,2,3,4,4,3,3,3,3,3,4,3,3
2w727,1,4,3,2,2,3,3,2,2,3,3,2,2,3,2,2,3,3,2,1,2,3,3
cjcri,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
0ijjf,2,3,2,3,3,3,3,3,3,4,3,3,3,3,2,4,3,4,4,3,4,3,3
8a40q,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,3,3,2,3,3,3,3,3
j0427,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,4,3,5,2,3,3,3,3
gkn27,3,3,4,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3
d1s81,3,3,2,4,3,2,3,3,3,2,4,2,3,3,2,3,3,3,2,3,3,3,2
dc845,3,3,3,3,4,3,3,2,2,3,3,2,4,3,3,3,2,3,2,3,4,3,3
m40fq,3,3,4,2,2,3,3,2,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3
oc153,2,3,2,3,3,2,3,3,2,2,3,2,2,4,3,3,3,2,2,2,3,2,3
7uw23,3,2,4,3,3,2,3,2,2,1,3,3,3,3,3,2,2,2,3,2,3,2,3
895mx,2,2,2,3,4,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3
rua05,2,2,3,2,3,2,3,2,3,2,2,3,3,3,3,2,3,2,3,3,2,3,3
cv04d,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,2,2,3,2,3,2,3,3
7g5w2,3,3,3,3,3,3,3,4,3,3,4,3,2,3,4,3,4,3,3,3,5,3,3
cjduo,3,3,3,3,3,3,3,3,3,2,3,2,3,3,4,2,2,3,3,2,3,3,2
